ITEM,MEDICAMENTO,LOCAL_DE_DISPENSACAO,DISTRITAIS,DISTRITAL TANCREDO NEVES,DISTRITAL WILSON PAULO NOAL,FARMÁCIAS DISTRITAIS,MUNICIPAL,POPULAR,UBS,CID,INFORMAÇÕES ADICIONAIS
,FORMOTEROL 6 MCG + BUDESONIDA 200 MCG (CÁPSULA INALANTE),,,,,,,,,J45.1,Asma não-alérgica
,FORMOTEROL 6 MCG + BUDESONIDA 200 MCG (CÁPSULA INALANTE),,,,,,,,,J45.8,Asma mista
,FORMOTEROL 12 MCG + BUDESONIDA 400 MCG (CÁPSULA INALANTE),,,,,,,,,J44.0,Doença pulmonar obstrutiva crônica com infecção respiratória aguda do trato respiratório inferior
,FORMOTEROL 12 MCG + BUDESONIDA 400 MCG (CÁPSULA INALANTE),,,,,,,,,J44.1,Doença pulmonar obstrutiva crônica com exacerbação aguda não especificada
,FORMOTEROL 12 MCG + BUDESONIDA 400 MCG (CÁPSULA INALANTE),,,,,,,,,J44.8,Outras formas especificadas de doença pulmonar obstrutiva crônica
,FORMOTEROL 12 MCG + BUDESONIDA 400 MCG (CÁPSULA INALANTE),,,,,,,,,J45.0,Asma predominantemente alérgica
,FORMOTEROL 12 MCG + BUDESONIDA 400 MCG (CÁPSULA INALANTE),,,,,,,,,J45.1,Asma não-alérgica
,FORMOTEROL 12 MCG + BUDESONIDA 400 MCG (CÁPSULA INALANTE),,,,,,,,,J45.8,Asma mista
,FUMARATO DE DIMETILA 120 MG (COMPRIMIDO),,,,,,,,,G35,Esclerose múltipla
,FUMARATO DE DIMETILA 240 MG (COMPRIMIDO),,,,,,,,,G35,Esclerose múltipla
,GABAPENTINA 300 MG (CÁPSULA),,,,,,,,,G40.0,Epilepsia e síndromes epilépticas idiopáticas definidas por sua localização (focal) (parcial) com crises de início focal
,GABAPENTINA 300 MG (CÁPSULA),,,,,,,,,G40.1,Epilepsia e síndromes epilépticas sintomáticas definidas por sua localização (focal) (parcial) com crises parciais simples
,GABAPENTINA 300 MG (CÁPSULA),,,,,,,,,G40.2,Epilepsia e síndromes epilépticas sintomáticas definidas por sua localização (focal) (parcial) com crises parciais complexas
,GABAPENTINA 300 MG (CÁPSULA),,,,,,,,,G40.3,Epilepsia e síndromes epilépticas generalizadas idiopáticas
,GABAPENTINA 300 MG (CÁPSULA),,,,,,,,,G40.4,Outras epilepsias e síndromes epilépticas generalizadas
,GABAPENTINA 300 MG (CÁPSULA),,,,,,,,,G40.5,Síndromes epilépticas especiais
,GABAPENTINA 300 MG (CÁPSULA),,,,,,,,,G40.6,"Crise de grande mal, não especificada (com ou sem pequeno mal)"
,GABAPENTINA 300 MG (CÁPSULA),,,,,,,,,G40.7,"Pequeno mal não especificado, sem crises de grande mal"
,GABAPENTINA 300 MG (CÁPSULA),,,,,,,,,G40.8,Outras epilepsias
,GABAPENTINA 300 MG (CÁPSULA),,,,,,,,,R52.1,Dor crônica intratável
,GABAPENTINA 300 MG (CÁPSULA),,,,,,,,,R52.2,Outra dor crônica
,GABAPENTINA 400 MG (CÁPSULA),,,,,,,,,G40.0,Epilepsia e síndromes epilépticas idiopáticas definidas por sua localização (focal) (parcial) com crises de início focal
,GABAPENTINA 400 MG (CÁPSULA),,,,,,,,,G40.1,Epilepsia e síndromes epilépticas sintomáticas definidas por sua localização (focal) (parcial) com crises parciais simples
,GABAPENTINA 400 MG (CÁPSULA),,,,,,,,,G40.2,Epilepsia e síndromes epilépticas sintomáticas definidas por sua localização (focal) (parcial) com crises parciais complexas
,GABAPENTINA 400 MG (CÁPSULA),,,,,,,,,G40.3,Epilepsia e síndromes epilépticas generalizadas idiopáticas
,GABAPENTINA 400 MG (CÁPSULA),,,,,,,,,G40.4,Outras epilepsias e síndromes epilépticas generalizadas
,GABAPENTINA 400 MG (CÁPSULA),,,,,,,,,G40.5,Síndromes epilépticas especiais
,GABAPENTINA 400 MG (CÁPSULA),,,,,,,,,G40.6,"Crise de grande mal, não especificada (com ou sem pequeno mal)"
,GABAPENTINA 400 MG (CÁPSULA),,,,,,,,,G40.7,"Pequeno mal não especificado, sem crises de grande mal"
,GABAPENTINA 400 MG (CÁPSULA),,,,,,,,,G40.8,Outras epilepsias
,GABAPENTINA 400 MG (CÁPSULA),,,,,,,,,R52.1,Dor crônica intratável
,GABAPENTINA 400 MG (CÁPSULA),,,,,,,,,R52.2,Outra dor crônica
,GALANTAMINA 8 MG (CÁPSULA DE LIBERAÇÃO PROLONGADA),,,,,,,,,F00.0,Demência na doença de Alzheimer de início precoce (G30.0+)
,GALANTAMINA 8 MG (CÁPSULA DE LIBERAÇÃO PROLONGADA),,,,,,,,,F00.1,Demência na doença de Alzheimer de início tardio (G30.1+)
,GALANTAMINA 8 MG (CÁPSULA DE LIBERAÇÃO PROLONGADA),,,,,,,,,F00.2,"Demência na doença de Alzheimer, forma atípica ou mista (G30.8+)"
,GALANTAMINA 8 MG (CÁPSULA DE LIBERAÇÃO PROLONGADA),,,,,,,,,G30.0,Doença de Alzheimer de início precoce
,GALANTAMINA 8 MG (CÁPSULA DE LIBERAÇÃO PROLONGADA),,,,,,,,,G30.1,Doença de Alzheimer de início tardio
,GALANTAMINA 8 MG (CÁPSULA DE LIBERAÇÃO PROLONGADA),,,,,,,,,G30.8,Outras formas de doença de Alzheimer
,GALANTAMINA 16 MG (CÁPSULA DE LIBERAÇÃO PROLONGADA),,,,,,,,,F00.0,Demência na doença de Alzheimer de início precoce (G30.0+)
,GALANTAMINA 16 MG (CÁPSULA DE LIBERAÇÃO PROLONGADA),,,,,,,,,F00.1,Demência na doença de Alzheimer de início tardio (G30.1+)
,GALANTAMINA 16 MG (CÁPSULA DE LIBERAÇÃO PROLONGADA),,,,,,,,,F00.2,"Demência na doença de Alzheimer, forma atípica ou mista (G30.8+)"
,GALANTAMINA 16 MG (CÁPSULA DE LIBERAÇÃO PROLONGADA),,,,,,,,,G30.0,Doença de Alzheimer de início precoce
,GALANTAMINA 16 MG (CÁPSULA DE LIBERAÇÃO PROLONGADA),,,,,,,,,G30.1,Doença de Alzheimer de início tardio
,GALANTAMINA 16 MG (CÁPSULA DE LIBERAÇÃO PROLONGADA),,,,,,,,,G30.8,Outras formas de doença de Alzheimer
,GALANTAMINA 24 MG (CÁPSULA DE LIBERAÇÃO PROLONGADA),,,,,,,,,F00.0,Demência na doença de Alzheimer de início precoce (G30.0+)
,GALANTAMINA 24 MG (CÁPSULA DE LIBERAÇÃO PROLONGADA),,,,,,,,,F00.1,Demência na doença de Alzheimer de início tardio (G30.1+)
,GALANTAMINA 24 MG (CÁPSULA DE LIBERAÇÃO PROLONGADA),,,,,,,,,F00.2,"Demência na doença de Alzheimer, forma atípica ou mista (G30.8+)"
,GALANTAMINA 24 MG (CÁPSULA DE LIBERAÇÃO PROLONGADA),,,,,,,,,G30.0,Doença de Alzheimer de início precoce
,GALANTAMINA 24 MG (CÁPSULA DE LIBERAÇÃO PROLONGADA),,,,,,,,,G30.1,Doença de Alzheimer de início tardio
,GALANTAMINA 24 MG (CÁPSULA DE LIBERAÇÃO PROLONGADA),,,,,,,,,G30.8,Outras formas de doença de Alzheimer
,GALSULFASE 1 MG/ML SOLUÇÃO INJETÁVEL (FRASCO-AMPOLA),,,,,,,,,E76.2,Outras mucopolissacaridoses
,GANCICLOVIR 250 MG (COMPRIMIDO),,,,,,,,,T86.1,Falência ou rejeição de transplante de rim
,GANCICLOVIR 250 MG (COMPRIMIDO),,,,,,,,,Z94.0,Rim transplantado
,GANCICLOVIR 250 MG (COMPRIMIDO),,,,,,,,,Z94.1,Coração transplantado
,GANCICLOVIR 250 MG (COMPRIMIDO),,,,,,,,,Z94.2,Pulmão transplantado
,GANCICLOVIR 250 MG (COMPRIMIDO),,,,,,,,,Z94.3,Coração e pulmões transplantados
,GANCICLOVIR 250 MG (COMPRIMIDO),,,,,,,,,Z94.4,Fígado transplantado
,GANCICLOVIR 250 MG (COMPRIMIDO),,,,,,,,,Z94.5,Pele transplantada
,GANCICLOVIR 250 MG (COMPRIMIDO),,,,,,,,,Z94.6,Osso transplantado
,GANCICLOVIR 250 MG (COMPRIMIDO),,,,,,,,,Z94.7,Córnea transplantada
,GANCICLOVIR 250 MG (COMPRIMIDO),,,,,,,,,Z94.8,Outros órgãos e tecidos transplantados
,GANCICLOVIR 500 MG INVETÁVEL (FRASCO-AMPOLA),,,,,,,,,T86.1,Falência ou rejeição de transplante de rim
,GANCICLOVIR 500 MG INVETÁVEL (FRASCO-AMPOLA),,,,,,,,,Z94.0,Rim transplantado
,GANCICLOVIR 500 MG INVETÁVEL (FRASCO-AMPOLA),,,,,,,,,Z94.1,Coração transplantado
,GANCICLOVIR 500 MG INVETÁVEL (FRASCO-AMPOLA),,,,,,,,,Z94.2,Pulmão transplantado
,GANCICLOVIR 500 MG INVETÁVEL (FRASCO-AMPOLA),,,,,,,,,Z94.3,Coração e pulmões transplantados
,GANCICLOVIR 500 MG INVETÁVEL (FRASCO-AMPOLA),,,,,,,,,Z94.4,Fígado transplantado
,GANCICLOVIR 500 MG INVETÁVEL (FRASCO-AMPOLA),,,,,,,,,Z94.5,Pele transplantada
,GANCICLOVIR 500 MG INVETÁVEL (FRASCO-AMPOLA),,,,,,,,,Z94.6,Osso transplantado
,GANCICLOVIR 500 MG INVETÁVEL (FRASCO-AMPOLA),,,,,,,,,Z94.7,Córnea transplantada
,GANCICLOVIR 500 MG INVETÁVEL (FRASCO-AMPOLA),,,,,,,,,Z94.8,Outros órgãos e tecidos transplantados
,GENFIBROZILA 600 MG (COMPRIMIDO),,,,,,,,,E78.0,Hipercolesterolemia pura
,GENFIBROZILA 600 MG (COMPRIMIDO),,,,,,,,,E78.1,Hipergliceridemia pura
,GENFIBROZILA 600 MG (COMPRIMIDO),,,,,,,,,E78.2,Hiperlipidemia mista
,GENFIBROZILA 600 MG (COMPRIMIDO),,,,,,,,,E78.3,Hiperquilomicronemia
,GENFIBROZILA 600 MG (COMPRIMIDO),,,,,,,,,E78.4,Outras hiperlipidemias
,GENFIBROZILA 600 MG (COMPRIMIDO),,,,,,,,,E78.5,Hiperlipidemia não especificada
,GENFIBROZILA 600 MG (COMPRIMIDO),,,,,,,,,E78.6,Deficiências de lipoproteínas
,GENFIBROZILA 600 MG (COMPRIMIDO),,,,,,,,,E78.8,Outros distúrbios do metabolismo de lipoproteínas
,GENFIBROZILA 900 MG (COMPRIMIDO),,,,,,,,,E78.0,Hipercolesterolemia pura
,GENFIBROZILA 900 MG (COMPRIMIDO),,,,,,,,,E78.1,Hipergliceridemia pura
,GENFIBROZILA 900 MG (COMPRIMIDO),,,,,,,,,E78.2,Hiperlipidemia mista
,GENFIBROZILA 900 MG (COMPRIMIDO),,,,,,,,,E78.3,Hiperquilomicronemia
,GENFIBROZILA 900 MG (COMPRIMIDO),,,,,,,,,E78.4,Outras hiperlipidemias
,GENFIBROZILA 900 MG (COMPRIMIDO),,,,,,,,,E78.5,Hiperlipidemia não especificada
,GENFIBROZILA 900 MG (COMPRIMIDO),,,,,,,,,E78.6,Deficiências de lipoproteínas
,GENFIBROZILA 900 MG (COMPRIMIDO),,,,,,,,,E78.8,Outros distúrbios do metabolismo de lipopro
,GENTAMICINA 80 MG/2ML SOLUÇÃO INJETÁVEL (FRASCO-AMPOLA),,,,,,,,,E84.0,Fibrose cística com manifestações pulmonares
,GENTAMICINA 80 MG/2ML SOLUÇÃO INJETÁVEL (FRASCO-AMPOLA),,,,,,,,,E84.1,Fibrose cística com manifestações intestinais
,GENTAMICINA 80 MG/2ML SOLUÇÃO INJETÁVEL (FRASCO-AMPOLA),,,,,,,,,E84.8,Fibrose cística com outras manifestações
,GENTAMICINA 80 MG/2ML SOLUÇÃO INJETÁVEL (FRASCO-AMPOLA),,,,,,,,,E84.9,Fibrose cística não especificada
,GENTAMICINA 80 MG/2ML SOLUÇÃO INJETÁVEL (FRASCO-AMPOLA),,,,,,,,,E84,Fibrose cística
,GLATIRÂMER 40 MG INJETÁVEL (FRASCO-AMPOLA OU SERINGA PREENCHIDA),,,,,,,,,G35,Esclerose múltipla
,GOLIMUMABE 50 MG INJETÁVEL (SERINGA PREENCHIDA),,,,,,,,,M05.0,Síndrome de Felty
,GOLIMUMABE 50 MG INJETÁVEL (SERINGA PREENCHIDA),,,,,,,,,M05.1,Doença reumatóide do pulmão (J99.0*)
,GOLIMUMABE 50 MG INJETÁVEL (SERINGA PREENCHIDA),,,,,,,,,M05.2,Vasculite reumatóide
,GOLIMUMABE 50 MG INJETÁVEL (SERINGA PREENCHIDA),,,,,,,,,M05.3,Artrite reumatóide com comprometimento de outros órgãos e sistemas
,GOLIMUMABE 50 MG INJETÁVEL (SERINGA PREENCHIDA),,,,,,,,,M05.8,Outras artrites reumatóides soro-positivas
,GOLIMUMABE 50 MG INJETÁVEL (SERINGA PREENCHIDA),,,,,,,,,M06.0,Artrite reumatóide soro-negativa
,GOLIMUMABE 50 MG INJETÁVEL (SERINGA PREENCHIDA),,,,,,,,,M06.8,Outras artrites reumatóides especificadas
,GOLIMUMABE 50 MG INJETÁVEL (SERINGA PREENCHIDA),,,,,,,,,M07.0,Artropatia psoriásica interfalangiana distal
,GOLIMUMABE 50 MG INJETÁVEL (SERINGA PREENCHIDA),,,,,,,,,M07.2,Espondilite psoriásica
,GOLIMUMABE 50 MG INJETÁVEL (SERINGA PREENCHIDA),,,,,,,,,M07.3,Outras artropatias psoriásicas
,GOLIMUMABE 50 MG INJETÁVEL (SERINGA PREENCHIDA),,,,,,,,,M45,Espondilite ancilosante
,GOLIMUMABE 50 MG INJETÁVEL (SERINGA PREENCHIDA),,,,,,,,,M46.8,Outras espondilopatias inflamatórias especi
,"GOSSERRELINA 3,60 MG INJETÁVEL (SERINGA PREENCHIDA)",,,,,,,,,D25.0,Leiomioma submucoso do útero
,"GOSSERRELINA 3,60 MG INJETÁVEL (SERINGA PREENCHIDA)",,,,,,,,,D25.1,Leiomioma intramural do útero
,"GOSSERRELINA 3,60 MG INJETÁVEL (SERINGA PREENCHIDA)",,,,,,,,,D25.2,Leiomioma subseroso do útero
,"GOSSERRELINA 3,60 MG INJETÁVEL (SERINGA PREENCHIDA)",,,,,,,,,E22.8,Outras hiperfunções da hipófise
,"GOSSERRELINA 3,60 MG INJETÁVEL (SERINGA PREENCHIDA)",,,,,,,,,N80.0,Endometriose do útero
,"GOSSERRELINA 3,60 MG INJETÁVEL (SERINGA PREENCHIDA)",,,,,,,,,N80.1,Endometriose do ovário
,"GOSSERRELINA 3,60 MG INJETÁVEL (SERINGA PREENCHIDA)",,,,,,,,,N80.2,Endometriose da trompa de Falópio
,"GOSSERRELINA 3,60 MG INJETÁVEL (SERINGA PREENCHIDA)",,,,,,,,,N80.3,Endometriose do peritônio pélvico
,"GOSSERRELINA 3,60 MG INJETÁVEL (SERINGA PREENCHIDA)",,,,,,,,,N80.4,Endometriose do septo retovaginal e da vagina
,"GOSSERRELINA 3,60 MG INJETÁVEL (SERINGA PREENCHIDA)",,,,,,,,,N80.5,Endometriose do intestino
,"GOSSERRELINA 3,60 MG INJETÁVEL (SERINGA PREENCHIDA)",,,,,,,,,N80.8,Outra endometriose
,"GOSSERRELINA 10,80 MG INJETÁVEL (SERINGA PREENCHIDA)",,,,,,,,,D25.0,Leiomioma submucoso do útero
,"GOSSERRELINA 10,80 MG INJETÁVEL (SERINGA PREENCHIDA)",,,,,,,,,D25.1,Leiomioma intramural do útero
,"GOSSERRELINA 10,80 MG INJETÁVEL (SERINGA PREENCHIDA)",,,,,,,,,D25.2,Leiomioma subseroso do útero
,"GOSSERRELINA 10,80 MG INJETÁVEL (SERINGA PREENCHIDA)",,,,,,,,,E22.8,Outras hiperfunções da hipófise
,"GOSSERRELINA 10,80 MG INJETÁVEL (SERINGA PREENCHIDA)",,,,,,,,,N80.0,Endometriose do útero
,"GOSSERRELINA 10,80 MG INJETÁVEL (SERINGA PREENCHIDA)",,,,,,,,,N80.1,Endometriose do ovário
,"GOSSERRELINA 10,80 MG INJETÁVEL (SERINGA PREENCHIDA)",,,,,,,,,N80.2,Endometriose da trompa de Falópio
,"GOSSERRELINA 10,80 MG INJETÁVEL (SERINGA PREENCHIDA)",,,,,,,,,N80.3,Endometriose do peritônio pélvico
,"GOSSERRELINA 10,80 MG INJETÁVEL (SERINGA PREENCHIDA)",,,,,,,,,N80.4,Endometriose do septo retovaginal e da vagina
,"GOSSERRELINA 10,80 MG INJETÁVEL (SERINGA PREENCHIDA)",,,,,,,,,N80.5,Endometriose do intestino
,"GOSSERRELINA 10,80 MG INJETÁVEL (SERINGA PREENCHIDA)",,,,,,,,,N80.8,Outra endometriose
,HIDROXICLOROQUINA 400 MG (COMPRIMIDO),,,,,,,,,L93.0,Lúpus eritematoso discóide
,HIDROXICLOROQUINA 400 MG (COMPRIMIDO),,,,,,,,,L93.1,Lúpus eritematoso cutâneo subagudo
,HIDROXICLOROQUINA 400 MG (COMPRIMIDO),,,,,,,,,M05.0,Síndrome de Felty
,HIDROXICLOROQUINA 400 MG (COMPRIMIDO),,,,,,,,,M05.1,Doença reumatóide do pulmão (J99.0*)
,HIDROXICLOROQUINA 400 MG (COMPRIMIDO),,,,,,,,,M05.2,Vasculite reumatóide
,HIDROXICLOROQUINA 400 MG (COMPRIMIDO),,,,,,,,,M05.3,Artrite reumatóide com comprometimento de outros órgãos e sistemas
,HIDROXICLOROQUINA 400 MG (COMPRIMIDO),,,,,,,,,M05.8,Outras artrites reumatóides soro-positivas
,HIDROXICLOROQUINA 400 MG (COMPRIMIDO),,,,,,,,,M06.0,Artrite reumatóide soro-negativa
,HIDROXICLOROQUINA 400 MG (COMPRIMIDO),,,,,,,,,M06.8,Outras artrites reumatóides especificadas
,HIDROXICLOROQUINA 400 MG (COMPRIMIDO),,,,,,,,,M32.1,Lúpus eritematoso disseminado [sistêmico] com comprometimento de outros órgãos e sistemas
,HIDROXICLOROQUINA 400 MG (COMPRIMIDO),,,,,,,,,M32.8,Outras formas de lúpus eritematoso disseminado [sistêmico]
,HIDROXICLOROQUINA 400 MG (COMPRIMIDO),,,,,,,,,M33.0,Dermatomiosite juvenil
,HIDROXICLOROQUINA 400 MG (COMPRIMIDO),,,,,,,,,M33.1,Outras dermatomiosites
,HIDRÓXIDO FÉRRICO 100 MG INJETÁVEL (FRASCO DE 5 ML),,,,,,,,,N18.0,Doença renal em estágio final
,HIDRÓXIDO FÉRRICO 100 MG INJETÁVEL (FRASCO DE 5 ML),,,,,,,,,N18.8,Outra insuficiência renal crônica
,HIDROXIUREIA 100MG (COMPRIMIDO REVESTIDO),,,,,,,,,D57.0,Anemia falciforme com crise
,HIDROXIUREIA 100MG (COMPRIMIDO REVESTIDO),,,,,,,,,D57.1,Anemia falciforme sem crise
,HIDROXIUREIA 100MG (COMPRIMIDO REVESTIDO),,,,,,,,,D57.2,Transtornos falciformes heterozigóticos duplo
,HIDROXIUREIA 500 MG (CÁPSULA),,,,,,,,,D57.0,Anemia falciforme com crise
,HIDROXIUREIA 500 MG (CÁPSULA),,,,,,,,,D57.1,Anemia falciforme sem crise
,HIDROXIUREIA 500 MG (CÁPSULA),,,,,,,,,D57.2,Transtornos falciformes heterozigóticos duplos
,IDURSULFASE 2 MG/ML INJETÁVEL (FRASCO),,,,,,,,,E76.1,Mucopolissacaridose do tipo II
,ILOPROSTA 10 MCG/ML SOLUÇÃO PARA NEBULIZAÇÃO (AMPOLA DE 1 ML),,,,,,,,,I27.0,Hipertensão pulmonar primária
,ILOPROSTA 10 MCG/ML SOLUÇÃO PARA NEBULIZAÇÃO (AMPOLA DE 1 ML),,,,,,,,,I27.8,Outras doenças pulmonares do coração especificadas
,ILOPROSTA 10 MCG/ML SOLUÇÃO PARA NEBULIZAÇÃO (AMPOLA DE 1 ML),,,,,,,,,I27.2,Outra hipertensão pulmonar secundária
,IMIGLUCERASE 400 U INJETÁVEL (FRASCO-AMPOLA),,,,,,,,,E75.2,Outras esfingolipidoses
,"IMUNOGLOBULINA HUMANA 1,0 G INJETÁVEL (FRASCO)",,,,,,,,,B20.0,Doença pelo HIV resultando em infecções micobacterianas
,"IMUNOGLOBULINA HUMANA 1,0 G INJETÁVEL (FRASCO)",,,,,,,,,B20.1,Doença pelo HIV resultando em outras infecções bacterianas
,"IMUNOGLOBULINA HUMANA 1,0 G INJETÁVEL (FRASCO)",,,,,,,,,B20.2,Doença pelo HIV resultando em doença citomegálica
,"IMUNOGLOBULINA HUMANA 1,0 G INJETÁVEL (FRASCO)",,,,,,,,,B20.3,Doença pelo HIV resultando em outras infecções virais
,"IMUNOGLOBULINA HUMANA 1,0 G INJETÁVEL (FRASCO)",,,,,,,,,B20.4,Doença pelo HIV resultando em candidíase
,"IMUNOGLOBULINA HUMANA 1,0 G INJETÁVEL (FRASCO)",,,,,,,,,B20.5,Doença pelo HIV resultando em outras micoses
,"IMUNOGLOBULINA HUMANA 1,0 G INJETÁVEL (FRASCO)",,,,,,,,,B20.6,Doença pelo HIV resultando em pneumonia por Pneumocystis carinii
,"IMUNOGLOBULINA HUMANA 1,0 G INJETÁVEL (FRASCO)",,,,,,,,,B20.7,Doença pelo HIV resultando em infecções múltiplas
,"IMUNOGLOBULINA HUMANA 1,0 G INJETÁVEL (FRASCO)",,,,,,,,,B20.8,Doença pelo HIV resultando em outras doenças infecciosas e parasitárias
,"IMUNOGLOBULINA HUMANA 1,0 G INJETÁVEL (FRASCO)",,,,,,,,,B20.9,Doença pelo HIV resultando em doença infecciosa ou parasitária não especificada
,"IMUNOGLOBULINA HUMANA 1,0 G INJETÁVEL (FRASCO)",,,,,,,,,B22.0,Doença pelo HIV resultando em encefalopatia
,"IMUNOGLOBULINA HUMANA 1,0 G INJETÁVEL (FRASCO)",,,,,,,,,B22.1,Doença pelo HIV resultando em pneumonite intersticial linfática
,"IMUNOGLOBULINA HUMANA 1,0 G INJETÁVEL (FRASCO)",,,,,,,,,B22.2,Doença pelo HIV resultando em síndrome de emaciação
,"IMUNOGLOBULINA HUMANA 1,0 G INJETÁVEL (FRASCO)",,,,,,,,,B22.7,Doença pelo HIV resultando em doenças múltiplas classificadas em outra parte
,"IMUNOGLOBULINA HUMANA 1,0 G INJETÁVEL (FRASCO)",,,,,,,,,B23.0,Síndrome de infecção aguda pelo HIV
,"IMUNOGLOBULINA HUMANA 1,0 G INJETÁVEL (FRASCO)",,,,,,,,,B23.1,Doença pelo HIV resultando em linfadenopatias generalizadas (persistentes)
,"IMUNOGLOBULINA HUMANA 1,0 G INJETÁVEL (FRASCO)",,,,,,,,,B23.2,Doença pelo HIV resultando em anomalias hematológicas e imunológicas não classificadas em outra parte
,"IMUNOGLOBULINA HUMANA 1,0 G INJETÁVEL (FRASCO)",,,,,,,,,B23.8,Doença pelo HIV resultando em outra afecções especificadas
,"IMUNOGLOBULINA HUMANA 1,0 G INJETÁVEL (FRASCO)",,,,,,,,,B24,Doença pelo vírus da imunodeficiência humana [HIV] não especificada
,"IMUNOGLOBULINA HUMANA 1,0 G INJETÁVEL (FRASCO)",,,,,,,,,B34.2,"Infecção por coronavírus, não especificada"
,"IMUNOGLOBULINA HUMANA 1,0 G INJETÁVEL (FRASCO)",,,,,,,,,D59.0,Anemia hemolítica auto-imune induzida por droga
,"IMUNOGLOBULINA HUMANA 1,0 G INJETÁVEL (FRASCO)",,,,,,,,,D59.1,Outras anemias hemolíticas auto-imunes
,"IMUNOGLOBULINA HUMANA 1,0 G INJETÁVEL (FRASCO)",,,,,,,,,D60.0,Aplasia pura da série vermelha adquirida eritroblastopenia
,"IMUNOGLOBULINA HUMANA 1,0 G INJETÁVEL (FRASCO)",,,,,,,,,D60.1,Aplasia pura adquirida transitória da série vermelha
,"IMUNOGLOBULINA HUMANA 1,0 G INJETÁVEL (FRASCO)",,,,,,,,,D60.8,Outras aplasias puras adquiridas da série vermelha
,"IMUNOGLOBULINA HUMANA 1,0 G INJETÁVEL (FRASCO)",,,,,,,,,D69.3,Púrpura trombocitopênica idiopática
,"IMUNOGLOBULINA HUMANA 1,0 G INJETÁVEL (FRASCO)",,,,,,,,,D80.0,Hipogamaglobulinemia hereditária
,"IMUNOGLOBULINA HUMANA 1,0 G INJETÁVEL (FRASCO)",,,,,,,,,D80.1,Hipogamaglobulinemia não familiar
,"IMUNOGLOBULINA HUMANA 1,0 G INJETÁVEL (FRASCO)",,,,,,,,,D80.3,Deficiência seletiva de subclasses de imunoglobulina G [IgG]
,"IMUNOGLOBULINA HUMANA 1,0 G INJETÁVEL (FRASCO)",,,,,,,,,D80.5,Imunodeficiência com aumento de imunoglobulina M [IgM]
,"IMUNOGLOBULINA HUMANA 1,0 G INJETÁVEL (FRASCO)",,,,,,,,,D80.6,Deficiência de anticorpos com imunoglobulinas próximas do normal ou com hiperimunoglobulinemia
,"IMUNOGLOBULINA HUMANA 1,0 G INJETÁVEL (FRASCO)",,,,,,,,,D80.7,Hipogamaglobulinemia transitória da infância
,"IMUNOGLOBULINA HUMANA 1,0 G INJETÁVEL (FRASCO)",,,,,,,,,D80.8,Outras imunodeficiências com predominância de defeitos de anticorpos
,"IMUNOGLOBULINA HUMANA 1,0 G INJETÁVEL (FRASCO)",,,,,,,,,D81.0,Imunodeficiência combinada grave [SCID] com disgenesia reticular
,"IMUNOGLOBULINA HUMANA 1,0 G INJETÁVEL (FRASCO)",,,,,,,,,D81.1,Imunodeficiência combinada grave [SCID] com números baixos de células T e B
,"IMUNOGLOBULINA HUMANA 1,0 G INJETÁVEL (FRASCO)",,,,,,,,,D81.2,Imunodeficiência combinada grave [SCID] com números baixos ou normais de células B
,"IMUNOGLOBULINA HUMANA 1,0 G INJETÁVEL (FRASCO)",,,,,,,,,D81.3,Deficiência de adenosina-deaminase [ADA]
,"IMUNOGLOBULINA HUMANA 1,0 G INJETÁVEL (FRASCO)",,,,,,,,,D81.4,Síndrome de Nezelof
,"IMUNOGLOBULINA HUMANA 1,0 G INJETÁVEL (FRASCO)",,,,,,,,,D81.5,Deficiência de purina-nucleosídeo fosforilase [PNP]
,"IMUNOGLOBULINA HUMANA 1,0 G INJETÁVEL (FRASCO)",,,,,,,,,D81.6,Deficiência major classe I do complexo de histocompatibilidade
,"IMUNOGLOBULINA HUMANA 1,0 G INJETÁVEL (FRASCO)",,,,,,,,,D81.7,Deficiência major classe II do complexo de histocompatibilidade
,"IMUNOGLOBULINA HUMANA 1,0 G INJETÁVEL (FRASCO)",,,,,,,,,D81.8,Outras deficiências imunitárias combinadas
,"IMUNOGLOBULINA HUMANA 1,0 G INJETÁVEL (FRASCO)",,,,,,,,,D82.0,Síndrome de Wiskott-Aldrich
,"IMUNOGLOBULINA HUMANA 1,0 G INJETÁVEL (FRASCO)",,,,,,,,,D82.1,Síndrome de Di George
,"IMUNOGLOBULINA HUMANA 1,0 G INJETÁVEL (FRASCO)",,,,,,,,,D83.0,Imunodeficiência comum variável com predominância de anormalidades do número e da função das células B
,"IMUNOGLOBULINA HUMANA 1,0 G INJETÁVEL (FRASCO)",,,,,,,,,D83.2,Imunodeficiência comum variável com auto-anticorpos às células B ou T
,"IMUNOGLOBULINA HUMANA 1,0 G INJETÁVEL (FRASCO)",,,,,,,,,D83.8,Outras imunodeficiências comuns variáveis
,"IMUNOGLOBULINA HUMANA 1,0 G INJETÁVEL (FRASCO)",,,,,,,,,G61.0,Síndrome de Guillain-Barré
,"IMUNOGLOBULINA HUMANA 1,0 G INJETÁVEL (FRASCO)",,,,,,,,,G70.0,Miastenia gravis
,"IMUNOGLOBULINA HUMANA 1,0 G INJETÁVEL (FRASCO)",,,,,,,,,G70.2,Miastenia congênita e do desenvolvimento
,"IMUNOGLOBULINA HUMANA 1,0 G INJETÁVEL (FRASCO)",,,,,,,,,M33.0,Dermatomiosite juvenil
